,reln_id,reln_type,startNode,endNode,reln_prop_id,reln_contrast_id,reln_task_id,reln_disorder
554,40774,HASCONTRAST,23689,26029,,,,
555,69974,HASCITATION,23690,30616,,,,
556,71305,HASEXTERNALDATASET,23691,42603,,,,
557,71303,HASEXTERNALDATASET,23691,42602,,,,
558,71301,HASEXTERNALDATASET,23691,42601,,,,
559,71299,HASEXTERNALDATASET,23691,42600,,,,
560,71297,HASEXTERNALDATASET,23691,42599,,,,
561,69984,HASCITATION,23691,30626,,,,
562,69983,HASCITATION,23691,30625,,,,
563,69982,HASCITATION,23691,30624,,,,
564,69987,HASCITATION,23692,30629,,,,
565,69986,HASCITATION,23692,30628,,,,
566,69985,HASCITATION,23692,30627,,,,
567,53604,HASINDICATOR,23692,30297,ind_4ded292bdb9d7,,,
568,53603,HASINDICATOR,23692,30296,ind_4ded28f45b166,,,
569,53602,HASINDICATOR,23692,30298,ind_4ded25fce3f27,,,
570,43040,ASSERTS,23692,25351,,,,
571,43035,ASSERTS,23692,25430,,,,
572,43026,ASSERTS,23692,25349,,,,
573,40785,HASCONTRAST,23692,26040,,,,
574,40784,HASCONTRAST,23692,26039,,,,
575,40783,HASCONTRAST,23692,26038,,,,
576,40782,HASCONTRAST,23692,26037,,,,
577,40071,HASCONDITION,23692,24494,,,,
578,40070,HASCONDITION,23692,24493,,,,
579,69989,HASCITATION,23693,30631,,,,
580,69988,HASCITATION,23693,30630,,,,
581,53606,HASINDICATOR,23693,30260,ind_4ded3a267568d,,,
582,53605,HASINDICATOR,23693,30132,ind_4ded2e2dd9550,,,
583,43069,ASSERTS,23693,25255,,,,
584,43064,ASSERTS,23693,25521,,,,
585,43059,ASSERTS,23693,25499,,,,
586,43054,ASSERTS,23693,25258,,,,
587,43049,ASSERTS,23693,25520,,,,
588,40787,HASCONTRAST,23693,26042,,,,
589,40786,HASCONTRAST,23693,26041,,,,
590,69991,HASCITATION,23694,30633,,,,
591,69990,HASCITATION,23694,30632,,,,
592,70266,HASCITATION,23695,30918,,,,
593,70265,HASCITATION,23695,30917,,,,
594,53841,HASINDICATOR,23695,30131,ind_4e03ae55c6712,,,
595,53840,HASINDICATOR,23695,30102,ind_4e03ae4acfcbb,,,
596,53839,HASINDICATOR,23695,30143,ind_4e03ae395d694,,,
597,44739,ASSERTS,23695,25349,,,,
598,41063,HASCONTRAST,23695,26319,,,,
599,69994,HASCITATION,23696,30636,,,,
600,69993,HASCITATION,23696,30635,,,,
601,69992,HASCITATION,23696,30634,,,,
602,53607,HASINDICATOR,23696,30203,ind_4ded49b25dda0,,,
603,51108,INBATTERY,23696,29790,,,,
604,43094,ASSERTS,23696,25517,,,,
605,43089,ASSERTS,23696,25230,,,,
606,43084,ASSERTS,23696,25152,,,,
607,40790,HASCONTRAST,23696,26045,,,,
608,40789,HASCONTRAST,23696,26044,,,,
609,40073,HASCONDITION,23696,24496,,,,
610,40072,HASCONDITION,23696,24495,,,,
611,69999,HASCITATION,23697,30641,,,,
612,69998,HASCITATION,23697,30640,,,,
613,53609,HASINDICATOR,23697,30166,ind_4ded50ab94b0d,,,
614,53608,HASINDICATOR,23697,30251,ind_4ded50a422f0b,,,
615,43118,ASSERTS,23697,25349,,,,
616,43113,ASSERTS,23697,25351,,,,
617,40793,HASCONTRAST,23697,26048,,,,
618,40792,HASCONTRAST,23697,26047,,,,
619,70006,HASCITATION,23698,30648,,,,
620,70005,HASCITATION,23698,30647,,,,
621,70004,HASCITATION,23698,30646,,,,
622,53617,HASINDICATOR,23698,30142,ind_4dee50540a3a8,,,
623,53616,HASINDICATOR,23698,30102,ind_4dee4f828bcaf,,,
624,53615,HASINDICATOR,23698,30301,ind_4dee4f50d7cb7,,,
625,43168,ASSERTS,23698,25351,,,,
626,43163,ASSERTS,23698,25280,,,,
627,43158,ASSERTS,23698,25155,,,,
628,40798,HASCONTRAST,23698,26053,,,,
629,40797,HASCONTRAST,23698,26052,,,,
630,40796,HASCONTRAST,23698,26051,,,,
631,70008,HASCITATION,23699,30650,,,,
632,70007,HASCITATION,23699,30649,,,,
633,53621,HASINDICATOR,23699,30282,ind_4dee592d65796,,,
634,53620,HASINDICATOR,23699,30102,ind_4dee54b9538e9,,,
635,53619,HASINDICATOR,23699,30254,ind_4dee54af71da4,,,
636,53618,HASINDICATOR,23699,30089,ind_4dee549cc580b,,,
637,43178,ASSERTS,23699,25341,,,,
638,43173,ASSERTS,23699,25153,,,,
639,40800,HASCONTRAST,23699,26055,,,,
640,40799,HASCONTRAST,23699,26054,,,,
641,70026,HASCITATION,23700,30667,,,,
642,70025,HASCITATION,23700,30666,,,,
643,70024,HASCITATION,23700,30665,,,,
644,53635,HASINDICATOR,23700,30171,ind_4df11835c051d,,,
645,43245,ASSERTS,23700,25349,,,,
646,40812,HASCONTRAST,23700,26067,,,,
647,71374,HASIMPLEMENTATION,23701,44655,,,,
648,70048,HASCITATION,23701,30690,,,,
649,70047,HASCITATION,23701,30689,,,,
650,70046,HASCITATION,23701,30688,,,,
651,53647,HASINDICATOR,23701,30102,ind_4df265c8ea99e,,,
652,53646,HASINDICATOR,23701,30251,ind_4df2654c48d13,,,
653,53645,HASINDICATOR,23701,30090,ind_4df26479f08f1,,,
654,43353,ASSERTS,23701,25464,,,,
655,43348,ASSERTS,23701,25342,,,,
656,43344,PARTOF,23701,23653,,,,
657,40826,HASCONTRAST,23701,26081,,,,
658,40825,HASCONTRAST,23701,26080,,,,
659,70053,HASCITATION,23702,30695,,,,
660,70052,HASCITATION,23702,30694,,,,
661,53652,HASINDICATOR,23702,30314,ind_4df28952b97b2,,,
662,53651,HASINDICATOR,23702,30102,ind_4df289358e3f9,,,
663,40828,HASCONTRAST,23702,26083,,,,
664,70062,HASCITATION,23703,30704,,,,
665,70061,HASCITATION,23703,30703,,,,
666,70060,HASCITATION,23703,30702,,,,
667,70059,HASCITATION,23703,30701,,,,
668,53659,HASINDICATOR,23703,30229,ind_4df2987c8879d,,,
669,53658,HASINDICATOR,23703,30094,ind_4df2987243af4,,,
670,53657,HASINDICATOR,23703,30102,ind_4df29578de458,,,
671,53656,HASINDICATOR,23703,30247,ind_4df29570d6903,,,
672,43458,ASSERTS,23703,25430,,,,
673,43443,ASSERTS,23703,25309,,,,
674,43438,ASSERTS,23703,25124,,,,
675,43429,ASSERTS,23703,25090,,,,
676,40836,HASCONTRAST,23703,26091,,,,
677,40835,HASCONTRAST,23703,26090,,,,
678,40834,HASCONTRAST,23703,26089,,,,
679,40833,HASCONTRAST,23703,26088,,,,
680,40082,HASCONDITION,23703,24505,,,,
681,40081,HASCONDITION,23703,24504,,,,
682,70270,HASCITATION,23704,30922,,,,
683,70269,HASCITATION,23704,30921,,,,
684,53846,HASINDICATOR,23704,30102,ind_4e03b5a504a38,,,
685,53845,HASINDICATOR,23704,30089,ind_4e03b5375a195,,,
686,53844,HASINDICATOR,23704,30251,ind_4e03b5322a90e,,,
687,44759,ASSERTS,23704,25549,,,,
688,44754,ASSERTS,23704,25443,,,,
689,41065,HASCONTRAST,23704,26321,,,,
690,70272,HASCITATION,23705,30924,,,,
691,70271,HASCITATION,23705,30923,,,,
692,53849,HASINDICATOR,23705,30251,ind_4e03b8b17caed,,,
693,53848,HASINDICATOR,23705,30089,ind_4e03b8ac8f276,,,
694,53847,HASINDICATOR,23705,30102,ind_4e03b8a812e5a,,,
695,45343,ASSERTS,23705,25355,,,,
696,44777,ASSERTS,23705,25496,,,,
697,44772,ASSERTS,23705,25549,,,,
698,44767,ASSERTS,23705,25443,,,,
699,44763,PARTOF,23705,23704,,,,
700,41067,HASCONTRAST,23705,26323,,,,
701,41066,HASCONTRAST,23705,26322,,,,
702,70066,HASCITATION,23706,30708,,,,
703,70065,HASCITATION,23706,30707,,,,
704,53663,HASINDICATOR,23706,30280,ind_4df2a2624a833,,,
705,53662,HASINDICATOR,23706,30277,ind_4df2a24a1b63e,,,
706,53661,HASINDICATOR,23706,30102,ind_4df2a23150519,,,
707,43463,ASSERTS,23706,25461,,,,
708,40841,HASCONTRAST,23706,26096,,,,
709,40840,HASCONTRAST,23706,26095,,,,
710,40839,HASCONTRAST,23706,26094,,,,
711,70068,HASCITATION,23707,30710,,,,
712,70067,HASCITATION,23707,30709,,,,
713,53666,HASINDICATOR,23707,30280,ind_4df2a4bd992f3,,,
714,53665,HASINDICATOR,23707,30279,ind_4df2a4b67fd75,,,
715,53664,HASINDICATOR,23707,30102,ind_4df2a4acf26e3,,,
716,43554,ASSERTS,23707,25461,,,,
717,43471,ASSERTS,23707,25489,,,,
718,43467,PARTOF,23707,23706,,,,
719,40844,HASCONTRAST,23707,26099,,,,
720,40843,HASCONTRAST,23707,26098,,,,
721,40842,HASCONTRAST,23707,26097,,,,
722,70077,HASCITATION,23708,30719,,,,
723,70076,HASCITATION,23708,30718,,,,
724,53673,HASINDICATOR,23708,30089,ind_4df67cdb30d98,,,
725,43521,ASSERTS,23708,25369,,,,
726,40850,HASCONTRAST,23708,26105,,,,
727,70081,HASCITATION,23709,30723,,,,
728,70080,HASCITATION,23709,30722,,,,
729,53676,HASINDICATOR,23709,30090,ind_4df685d795225,,,
730,43549,ASSERTS,23709,25505,,,,
731,43544,ASSERTS,23709,25508,,,,
732,43539,ASSERTS,23709,25256,,,,
733,40852,HASCONTRAST,23709,26107,,,,
734,70082,HASCITATION,23710,30724,,,,
735,53680,HASINDICATOR,23710,30223,ind_4df689c27ab90,,,
736,53679,HASINDICATOR,23710,30280,ind_4df6899f73407,,,
737,53678,HASINDICATOR,23710,30279,ind_4df68997b1f5a,,,
738,53677,HASINDICATOR,23710,30102,ind_4df6898ddf4b0,,,
739,43563,ASSERTS,23710,25461,,,,
740,40855,HASCONTRAST,23710,26110,,,,
741,40854,HASCONTRAST,23710,26109,,,,
742,40853,HASCONTRAST,23710,26108,,,,
743,70084,HASCITATION,23711,30726,,,,
744,70083,HASCITATION,23711,30725,,,,
745,53681,HASINDICATOR,23711,30089,ind_4df68c9c32b5a,,,
746,43580,ASSERTS,23711,25094,,,,
747,43575,ASSERTS,23711,25445,,,,
748,40856,HASCONTRAST,23711,26111,,,,
749,70090,HASCITATION,23712,30732,,,,
750,70089,HASCITATION,23712,30731,,,,
751,70088,HASCITATION,23712,30730,,,,
752,53684,HASINDICATOR,23712,30112,ind_4df699e9245e8,,,
753,53683,HASINDICATOR,23712,30102,ind_4df699e34957a,,,
754,43606,ASSERTS,23712,25064,,,,
755,43595,ASSERTS,23712,25105,,,,
756,40858,HASCONTRAST,23712,26113,,,,
757,70092,HASCITATION,23713,30734,,,,
758,70091,HASCITATION,23713,30733,,,,
759,53686,HASINDICATOR,23713,30112,ind_4df69c6744cc7,,,
760,53685,HASINDICATOR,23713,30102,ind_4df69c611e2d0,,,
761,43614,ASSERTS,23713,25505,,,,
762,40860,HASCONTRAST,23713,26115,,,,
763,70094,HASCITATION,23714,30736,,,,
764,70093,HASCITATION,23714,30735,,,,
765,53687,HASINDICATOR,23714,30089,ind_4df6a3034f727,,,
766,48049,ASSERTS,23714,25723,,,,
767,43635,ASSERTS,23714,25471,,,,
768,43630,ASSERTS,23714,25470,,,,
769,43625,ASSERTS,23714,25063,,,,
770,40861,HASCONTRAST,23714,26116,,,,
771,70098,HASCITATION,23715,30740,,,,
772,70097,HASCITATION,23715,30739,,,,
773,53691,HASINDICATOR,23715,30224,ind_4df7b6b390652,,,
774,53690,HASINDICATOR,23715,30089,ind_4df7ac22a914e,,,
775,43655,ASSERTS,23715,25063,,,,
776,40863,HASCONTRAST,23715,26118,,,,
777,70101,HASCITATION,23716,30743,,,,
778,70100,HASCITATION,23716,30742,,,,
779,70099,HASCITATION,23716,30741,,,,
780,53694,HASINDICATOR,23716,30234,ind_4df7bf2a2389a,,,
781,53693,HASINDICATOR,23716,30099,ind_4df7bf1fb8622,,,
782,53692,HASINDICATOR,23716,30251,ind_4df7bf140d88d,,,
783,43675,ASSERTS,23716,25315,,,,
784,43670,ASSERTS,23716,25600,,,,
785,43665,ASSERTS,23716,25464,,,,
786,43660,ASSERTS,23716,25351,,,,
787,40864,HASCONTRAST,23716,26119,,,,
788,53854,HASINDICATOR,23717,30102,ind_4e03bf0d33b82,,,
789,44665,PARTOF,23717,23718,,,,
790,50882,ASSERTS,23718,25416,,,,
791,48161,ASSERTS,23718,25505,,,,
792,70246,HASCITATION,23719,30895,,,,
793,70245,HASCITATION,23719,30894,,,,
794,53818,HASINDICATOR,23719,30144,ind_4e0262365ee0a,,,
795,53817,HASINDICATOR,23719,30112,ind_4e02622c8a554,,,
796,53816,HASINDICATOR,23719,30102,ind_4e0262228b484,,,
797,44640,ASSERTS,23719,25585,,,,
798,44632,ASSERTS,23719,25091,,,,
799,41042,HASCONTRAST,23719,26298,,,,
800,70248,HASCITATION,23720,30898,,,,
801,70247,HASCITATION,23720,30896,,,,
802,53822,HASINDICATOR,23720,30112,ind_4e026515ebac9,,,
803,53821,HASINDICATOR,23720,30144,ind_4e02650f45108,,,
804,53819,HASINDICATOR,23720,30102,ind_4e02650a438df,,,
805,44655,ASSERTS,23720,25091,,,,
806,44650,ASSERTS,23720,25585,,,,
807,44645,ASSERTS,23720,25471,,,,
808,41045,HASCONTRAST,23720,26301,,,,
809,41044,HASCONTRAST,23720,26300,,,,
810,70122,HASCITATION,23721,30764,,,,
811,70121,HASCITATION,23721,30763,,,,
812,53708,HASINDICATOR,23721,30112,ind_4df932392e00e,,,
813,53707,HASINDICATOR,23721,30223,ind_4df9322d97d4b,,,
814,53706,HASINDICATOR,23721,30102,ind_4df932269599a,,,
815,41046,HASCONTRAST,23721,26302,,,,
816,70597,HASCITATION,23722,31255,,,,
817,70596,HASCITATION,23722,31254,,,,
818,69605,HASINDICATOR,23722,30089,ind_50f72eb02585b,,,
819,69604,HASINDICATOR,23722,30272,ind_50f72eaa5b490,,,
820,51012,INBATTERY,23722,29758,,,,
821,46532,ASSERTS,23722,25349,,,,
822,41268,HASCONTRAST,23722,26528,,,,
823,70146,HASCITATION,23723,30791,,,,
824,70145,HASCITATION,23723,30790,,,,
825,70144,HASCITATION,23723,30789,,,,
826,53722,HASINDICATOR,23723,30089,ind_4dfa7cf45e8df,,,
827,44001,ASSERTS,23723,25403,,,,
828,43996,ASSERTS,23723,25350,,,,
829,40910,HASCONTRAST,23723,26165,,,,
830,40909,HASCONTRAST,23723,26164,,,,
831,70252,HASCITATION,23724,30902,,,,
832,70251,HASCITATION,23724,30901,,,,
833,53827,HASINDICATOR,23724,30251,ind_4e037adc1d941,,,
834,53826,HASINDICATOR,23724,30137,ind_4e037ad4df504,,,
835,53825,HASINDICATOR,23724,30226,ind_4e037a84e308a,,,
836,53824,HASINDICATOR,23724,30089,ind_4e037a6e9a210,,,
837,44684,ASSERTS,23724,25464,,,,
838,41050,HASCONTRAST,23724,26306,,,,
839,70169,HASCITATION,23725,30814,,,,
840,53739,HASINDICATOR,23725,30281,ind_4dfbd01e4a1cb,,,
841,44131,ASSERTS,23725,25529,,,,
842,44127,KINDOF,23725,23777,,,,
843,40937,HASCONTRAST,23725,26192,,,,
844,70176,HASCITATION,23726,30821,,,,
845,70175,HASCITATION,23726,30820,,,,
846,53745,HASINDICATOR,23726,30251,ind_4dff803d14b2e,,,
847,53744,HASINDICATOR,23726,30089,ind_4dff7f7ee2631,,,
848,44191,KINDOF,23726,23822,,,,
849,44175,ASSERTS,23726,25486,,,,
850,44170,ASSERTS,23726,25482,,,,
851,40944,HASCONTRAST,23726,26199,,,,
852,40943,HASCONTRAST,23726,26198,,,,
853,40942,HASCONTRAST,23726,26197,,,,
854,40941,HASCONTRAST,23726,26196,,,,
855,40104,HASCONDITION,23726,24527,,,,
856,40103,HASCONDITION,23726,24526,,,,
857,70178,HASCITATION,23727,30823,,,,
858,70177,HASCITATION,23727,30822,,,,
859,53748,HASINDICATOR,23727,30089,ind_4dff8721842b8,,,
860,53747,HASINDICATOR,23727,30251,ind_4dff85e9a60de,,,
861,53746,HASINDICATOR,23727,30226,ind_4dff8401165e3,,,
862,44184,ASSERTS,23727,25294,,,,
863,40946,HASCONTRAST,23727,26201,,,,
864,40945,HASCONTRAST,23727,26200,,,,
865,70187,HASCITATION,23728,30832,,,,
866,70186,HASCITATION,23728,30831,,,,
867,53755,HASINDICATOR,23728,30262,ind_4dffa9f633c61,,,
868,44240,ASSERTS,23728,25229,,,,
869,44235,ASSERTS,23728,25532,,,,
870,44230,ASSERTS,23728,25488,,,,
871,40950,HASCONTRAST,23728,26205,,,,
872,70190,HASCITATION,23729,30835,,,,
873,70189,HASCITATION,23729,30834,,,,
874,53758,HASINDICATOR,23729,30305,ind_4dffb77ecf96f,,,
875,53757,HASINDICATOR,23729,30089,ind_4dffb77755772,,,
876,44254,ASSERTS,23729,25063,,,,
877,44250,KINDOF,23729,23712,,,,
878,44247,KINDOF,23729,23715,,,,
879,40953,HASCONTRAST,23729,26208,,,,
880,70199,HASCITATION,23730,30847,,,,
881,70198,HASCITATION,23730,30846,,,,
882,70197,HASCITATION,23730,30845,,,,
883,53766,HASINDICATOR,23730,30226,ind_4e00c990098e9,,,
884,53765,HASINDICATOR,23730,30089,ind_4e00c976e7a8a,,,
885,44312,ASSERTS,23730,25464,,,,
886,44308,KINDOF,23730,23727,,,,
887,40974,HASCONTRAST,23730,26230,,,,
888,70202,HASCITATION,23731,30850,,,,
889,70201,HASCITATION,23731,30849,,,,
890,70200,HASCITATION,23731,30848,,,,
891,70208,HASCITATION,23732,30856,,,,
892,70207,HASCITATION,23732,30855,,,,
893,70206,HASCITATION,23732,30854,,,,
894,53771,HASINDICATOR,23732,30089,ind_4e00fd32d4cf8,,,
895,53770,HASINDICATOR,23732,30240,ind_4e00fd0fd3ce9,,,
896,53769,HASINDICATOR,23732,30151,ind_4e00fd052c572,,,
897,45641,ASSERTS,23732,25640,,,,
898,44342,ASSERTS,23732,25507,,,,
899,44337,ASSERTS,23732,25522,,,,
900,44332,ASSERTS,23732,25508,,,,
901,44327,ASSERTS,23732,25499,,,,
902,40978,HASCONTRAST,23732,26234,,,,
903,40977,HASCONTRAST,23732,26233,,,,
904,40976,HASCONTRAST,23732,26232,,,,
905,70210,HASCITATION,23733,30859,,,,
906,70209,HASCITATION,23733,30857,,,,
907,53774,HASINDICATOR,23733,30151,ind_4e0104af9734e,,,
908,53773,HASINDICATOR,23733,30157,ind_4e01036f03ccf,,,
909,53772,HASINDICATOR,23733,30089,ind_4e0101e0861cb,,,
910,44357,ASSERTS,23733,25440,,,,
911,44352,ASSERTS,23733,25499,,,,
912,44347,ASSERTS,23733,25507,,,,
913,40981,HASCONTRAST,23733,26237,,,,
914,40980,HASCONTRAST,23733,26236,,,,
915,40979,HASCONTRAST,23733,26235,,,,
916,70478,HASCITATION,23734,31132,,,,
917,70223,HASCITATION,23734,30873,,,,
918,53793,HASINDICATOR,23734,30102,ind_4e0181ad68732,,,
919,53792,HASINDICATOR,23734,30251,ind_4e0181769e626,,,
920,53790,HASINDICATOR,23734,30156,ind_4e018168b3744,,,
921,43453,ASSERTS,23734,25790,,,,
922,41018,HASCONTRAST,23734,26274,,,,
923,41017,HASCONTRAST,23734,26273,,,,
924,70239,HASCITATION,23735,30888,,,,
925,70235,HASCITATION,23735,30885,,,,
926,70234,HASCITATION,23735,30884,,,,
927,53806,HASINDICATOR,23735,30112,ind_4e02449df2247,,,
928,53805,HASINDICATOR,23735,30144,ind_4e02433361e7c,,,
929,53804,HASINDICATOR,23735,30102,ind_4e02432de9996,,,
930,44580,ASSERTS,23735,25496,,,,
931,44575,ASSERTS,23735,25549,,,,
932,41032,HASCONTRAST,23735,26288,,,,
933,41031,HASCONTRAST,23735,26287,,,,
934,70238,HASCITATION,23736,30888,,,,
935,70237,HASCITATION,23736,30887,,,,
936,70236,HASCITATION,23736,30886,,,,
937,53810,HASINDICATOR,23736,30112,ind_4e02546243898,,,
938,53809,HASINDICATOR,23736,30144,ind_4e02545ba3904,,,
939,53808,HASINDICATOR,23736,30102,ind_4e02534ccc58a,,,
940,53807,HASINDICATOR,23736,30089,ind_4e0253422da2f,,,
941,44598,ASSERTS,23736,25471,,,,
942,44593,ASSERTS,23736,25549,,,,
943,44588,ASSERTS,23736,25496,,,,
944,44584,KINDOF,23736,23735,,,,
945,41036,HASCONTRAST,23736,26292,,,,
946,41035,HASCONTRAST,23736,26291,,,,
947,41034,HASCONTRAST,23736,26290,,,,
948,70244,HASCITATION,23737,30893,,,,
949,70243,HASCITATION,23737,30892,,,,
950,70242,HASCITATION,23737,30891,,,,
951,53815,HASINDICATOR,23737,30124,ind_4e025d576ff9d,,,
952,53814,HASINDICATOR,23737,30155,ind_4e025c3c5d2dd,,,
953,53813,HASINDICATOR,23737,30228,ind_4e025b1a92b16,,,
954,53812,HASINDICATOR,23737,30272,ind_4e025af64abf7,,,
955,53811,HASINDICATOR,23737,30089,ind_4e02597feb58f,,,
956,44627,ASSERTS,23737,25324,,,,
957,44618,ASSERTS,23737,25349,,,,
958,44613,ASSERTS,23737,25477,,,,
959,41041,HASCONTRAST,23737,26297,,,,
960,41040,HASCONTRAST,23737,26296,,,,
961,70302,HASCITATION,23738,30959,,,,
962,70058,HASCITATION,23738,30700,,,,
963,69812,HASCITATION,23738,30450,,,,
964,69704,HASEXTERNALDATASET,23738,30325,,,,
965,53521,HASINDICATOR,23738,30117,ind_4caceeb549fd7,,,
966,53520,HASINDICATOR,23738,30251,ind_4caceea35686a,,,
967,50687,ASSERTS,23738,25778,,,,
968,49333,ASSERTS,23738,25784,,,,
969,49328,ASSERTS,23738,25766,,,,
970,49323,ASSERTS,23738,25849,,,,
971,49318,ASSERTS,23738,25792,,,,
972,49313,ASSERTS,23738,25767,,,,
973,49308,ASSERTS,23738,25790,,,,
974,49303,ASSERTS,23738,25425,,,,
975,43424,ASSERTS,23738,25804,,,,
976,43419,ASSERTS,23738,25785,,,,
977,42059,HASCONTRAST,23738,27319,,,,
978,41313,HASCONTRAST,23738,26573,,,,
979,40832,HASCONTRAST,23738,26087,,,,
980,40674,HASCONTRAST,23738,25929,,,,
981,40673,HASCONTRAST,23738,25928,,,,
982,40672,HASCONTRAST,23738,25927,,,,
983,40484,HASCONDITION,23738,24922,,,,
984,40464,HASCONDITION,23738,24902,,,,
985,40463,HASCONDITION,23738,24901,,,,
986,40462,HASCONDITION,23738,24900,,,,
987,40216,HASCONDITION,23738,24639,,,,
988,39998,HASCONDITION,23739,24421,,,,
989,40217,HASCONDITION,23739,24640,,,,
990,40233,HASCONDITION,23739,24656,,,,
991,40234,HASCONDITION,23739,24657,,,,
992,40235,HASCONDITION,23739,24658,,,,
993,40236,HASCONDITION,23739,24659,,,,
994,40675,HASCONTRAST,23739,25930,,,,
995,40870,HASCONTRAST,23739,26125,,,,
996,40871,HASCONTRAST,23739,26126,,,,
997,41783,HASCONTRAST,23739,27043,,,,
998,41826,HASCONTRAST,23739,27086,,,,
999,41827,HASCONTRAST,23739,27087,,,,
1000,41828,HASCONTRAST,23739,27088,,,,
1001,41878,HASCONTRAST,23739,27138,,,,
1002,42584,ASSERTS,23739,25803,,,,
1003,43699,ASSERTS,23739,25143,,,,
1004,45368,ASSERTS,23739,25425,,,,
1005,48565,ASSERTS,23739,25790,,,,
1006,49418,ASSERTS,23739,25810,,,,
1007,49423,ASSERTS,23739,25235,,,,
1008,49428,ASSERTS,23739,25787,,,,
1009,49735,ASSERTS,23739,25783,,,,
1010,49740,ASSERTS,23739,25777,,,,
1011,53522,HASINDICATOR,23739,30232,ind_4cacf27b52d33,,,
1012,53523,HASINDICATOR,23739,30251,ind_4cacf27f54419,,,
1013,69700,HASEXTERNALDATASET,23739,30321,,,,
1014,69710,HASEXTERNALDATASET,23739,30331,,,,
1015,70726,HASCITATION,23739,31368,,,,
1016,70106,HASCITATION,23739,30748,,,,
1017,69813,HASCITATION,23739,30451,,,,
1018,39996,HASCONDITION,23740,24419,,,,
1019,39999,HASCONDITION,23740,24422,,,,
1020,40000,HASCONDITION,23740,24423,,,,
1021,40001,HASCONDITION,23740,24424,,,,
1022,40220,HASCONDITION,23740,24643,,,,
1023,40221,HASCONDITION,23740,24644,,,,
1024,40222,HASCONDITION,23740,24645,,,,
1025,40223,HASCONDITION,23740,24646,,,,
1026,40224,HASCONDITION,23740,24647,,,,
1027,40225,HASCONDITION,23740,24648,,,,
1028,40485,HASCONDITION,23740,24923,,,,
1029,40676,HASCONTRAST,23740,25931,,,,
1030,40678,HASCONTRAST,23740,25933,,,,
1031,41111,HASCONTRAST,23740,26367,,,,
1032,41112,HASCONTRAST,23740,26368,,,,
1033,41113,HASCONTRAST,23740,26369,,,,
1034,41114,HASCONTRAST,23740,26370,,,,
1035,41773,HASCONTRAST,23740,27033,,,,
1036,41774,HASCONTRAST,23740,27034,,,,
1037,41775,HASCONTRAST,23740,27035,,,,
1038,41776,HASCONTRAST,23740,27036,,,,
1039,41777,HASCONTRAST,23740,27037,,,,
1040,42593,ASSERTS,23740,25424,,,,
1041,48498,ASSERTS,23740,25793,,,,
1042,48769,ASSERTS,23740,25786,,,,
1043,48778,ASSERTS,23740,25235,,,,
1044,48783,ASSERTS,23740,25762,,,,
1045,48788,ASSERTS,23740,25425,,,,
1046,48797,ASSERTS,23740,25780,,,,
1047,49034,ASSERTS,23740,25803,,,,
1048,49051,ASSERTS,23740,25790,,,,
1049,46653,PARTOF,23740,23817,,,,
1050,53525,HASINDICATOR,23740,30251,ind_4cacf477d2833,,,
1051,53524,HASINDICATOR,23740,30089,ind_4cacf4748d436,,,
1052,69711,HASEXTERNALDATASET,23740,30332,,,,
1053,69923,HASCITATION,23740,30566,,,,
1054,69922,HASCITATION,23740,30565,,,,
1055,69814,HASCITATION,23740,30452,,,,
1056,69866,HASCITATION,23741,30510,,,,
1057,69865,HASCITATION,23741,30509,,,,
1058,69864,HASCITATION,23741,30508,,,,
1059,53528,HASINDICATOR,23741,30089,ind_4de53af7a9684,,,
1060,44847,ASSERTS,23741,25445,,,,
1061,44842,ASSERTS,23741,25349,,,,
1062,44837,ASSERTS,23741,25403,,,,
1063,41082,HASCONTRAST,23741,26338,,,,
1064,41081,HASCONTRAST,23741,26337,,,,
1065,41080,HASCONTRAST,23741,26336,,,,
1066,40680,HASCONTRAST,23741,25935,,,,
1067,40679,HASCONTRAST,23741,25934,,,,
1068,40005,HASCONDITION,23741,24428,,,,
1069,40004,HASCONDITION,23741,24427,,,,
1070,69869,HASCITATION,23742,30513,,,,
1071,69868,HASCITATION,23742,30512,,,,
1072,69867,HASCITATION,23742,30511,,,,
1073,53859,HASINDICATOR,23742,30251,ind_4e08ff119f40f,,,
1074,53529,HASINDICATOR,23742,30089,ind_4de54d38d3562,,,
1075,44852,ASSERTS,23742,25403,,,,
1076,41083,HASCONTRAST,23742,26339,,,,
1077,69872,HASCITATION,23743,30516,,,,
1078,69871,HASCITATION,23743,30515,,,,
1079,69870,HASCITATION,23743,30514,,,,
1080,53533,HASINDICATOR,23743,30307,ind_4de55974ba4b8,,,
1081,53532,HASINDICATOR,23743,30227,ind_4de5596285967,,,
1082,53531,HASINDICATOR,23743,30106,ind_4de559544d469,,,
1083,53530,HASINDICATOR,23743,30136,ind_4de5594323f65,,,
1084,69874,HASCITATION,23744,30518,,,,
1085,69873,HASCITATION,23744,30517,,,,
1086,53535,HASINDICATOR,23744,30089,ind_4de55b2cbeaa4,,,
1087,53534,HASINDICATOR,23744,30251,ind_4de55b24928df,,,
1088,50436,ASSERTS,23744,25596,,,,
1089,45755,ASSERTS,23744,25650,,,,
1090,40684,HASCONTRAST,23744,25939,,,,
1091,40683,HASCONTRAST,23744,25938,,,,
1092,40007,HASCONDITION,23744,24430,,,,
1093,40006,HASCONDITION,23744,24429,,,,
1094,70456,HASCITATION,23745,31112,,,,
